#ANNUAL SALINITY (unitless) at    0 meters depth
# 1 degree lat/lon grid
#Column definitions:
#1. Latitude (degrees,negative=south),
#2. Longitude (degrees,negative=west),
#3. Depth (meters),
#4. Objectively analyzed mean,
#5. statistical mean,
#6. standard deviation of statistical mean,
#7. standard error of statistical mean,
#8. objectively analyzed mean minus statistical mean,
#9. objectively analyzed mean minus objectively analyzed annual mean,
#10. number of grids with statistical means within radius of influence,
#11. number of data used to calculate statistical mean
-81.5,-161.5,0,34.130,,,,,,13,0
-81.5,-160.5,0,34.119,,,,,,12,0
-81.5,-159.5,0,34.107,,,,,,11,0
-81.5,-158.5,0,34.096,,,,,,9,0
-81.5,-157.5,0,34.091,,,,,,7,0
-81.5,-156.5,0,34.109,,,,,,5,0
-81.5,-59.5,0,34.396,,,,,,0,0
-81.5,-58.5,0,34.457,,,,,,0,0
-81.5,-57.5,0,34.503,,,,,,0,0
-80.5,161.5,0,34.261,,,,,,7,0
-80.5,162.5,0,34.234,,,,,,10,0
-80.5,163.5,0,34.240,,,,,,13,0
-80.5,164.5,0,34.246,,,,,,16,0
-80.5,165.5,0,34.281,,,,,,18,0
-80.5,166.5,0,34.315,,,,,,20,0
-80.5,167.5,0,34.341,,,,,,22,0
-80.5,168.5,0,34.357,,,,,,24,0
-80.5,169.5,0,34.373,,,,,,26,0
-80.5,170.5,0,34.380,,,,,,28,0
-80.5,171.5,0,34.380,,,,,,30,0
-80.5,172.5,0,34.376,,,,,,32,0
-80.5,173.5,0,34.370,,,,,,34,0
-80.5,174.5,0,34.365,,,,,,36,0
-80.5,175.5,0,34.359,,,,,,38,0
-80.5,176.5,0,34.352,,,,,,40,0
-80.5,177.5,0,34.342,,,,,,42,0
-80.5,178.5,0,34.327,,,,,,42,0
-80.5,179.5,0,34.309,,,,,,43,0
-80.5,-179.5,0,34.291,,,,,,44,0
-80.5,-178.5,0,34.276,,,,,,45,0
-80.5,-177.5,0,34.264,,,,,,45,0
-80.5,-176.5,0,34.253,,,,,,45,0
-80.5,-175.5,0,34.243,,,,,,45,0
-80.5,-174.5,0,34.234,,,,,,45,0
-80.5,-173.5,0,34.224,,,,,,45,0
-80.5,-172.5,0,34.215,,,,,,45,0
-80.5,-171.5,0,34.206,,,,,,45,0
-80.5,-170.5,0,34.197,,,,,,45,0
-80.5,-169.5,0,34.190,,,,,,44,0
-80.5,-168.5,0,34.183,,,,,,43,0
-80.5,-167.5,0,34.179,,,,,,42,0
-80.5,-166.5,0,34.176,,,,,,41,0
-80.5,-165.5,0,34.176,,,,,,40,0
-80.5,-164.5,0,34.172,,,,,,39,0
-80.5,-163.5,0,34.159,,,,,,37,0
-80.5,-162.5,0,34.143,,,,,,35,0
-80.5,-161.5,0,34.127,,,,,,33,0
-80.5,-160.5,0,34.110,,,,,,31,0
-80.5,-159.5,0,34.095,,,,,,29,0
-80.5,-158.5,0,34.078,,,,,,27,0
-80.5,-157.5,0,34.063,,,,,,25,0
-80.5,-156.5,0,34.049,,,,,,23,0
-80.5,-155.5,0,34.020,,,,,,20,0
-80.5,-154.5,0,33.988,,,,,,18,0
-80.5,-58.5,0,34.904,,,,,,1,0
-80.5,-57.5,0,34.679,,,,,,3,0
-80.5,-56.5,0,34.706,,,,,,4,0
-80.5,-43.5,0,34.292,,,,,,12,0
-80.5,-42.5,0,34.256,,,,,,13,0
-80.5,-41.5,0,34.222,,,,,,14,0
-79.5,163.5,0,34.259,,,,,,30,0
-79.5,164.5,0,34.287,,,,,,34,0
-79.5,165.5,0,34.315,,,,,,38,0
-79.5,166.5,0,34.340,,,,,,41,0
-79.5,167.5,0,34.366,,,,,,44,0
-79.5,168.5,0,34.390,,,,,,47,0
-79.5,169.5,0,34.402,,,,,,50,0
-79.5,170.5,0,34.402,,,,,,53,0
-79.5,171.5,0,34.397,,,,,,56,0
-79.5,172.5,0,34.391,,,,,,59,0
-79.5,173.5,0,34.384,,,,,,62,0
-79.5,174.5,0,34.377,,,,,,65,0
-79.5,175.5,0,34.370,,,,,,67,0
-79.5,176.5,0,34.361,,,,,,68,0
-79.5,177.5,0,34.351,,,,,,69,0
-79.5,178.5,0,34.337,,,,,,70,0
-79.5,179.5,0,34.321,,,,,,71,0
-79.5,-179.5,0,34.305,,,,,,72,0
-79.5,-178.5,0,34.288,,,,,,73,0
-79.5,-177.5,0,34.274,,,,,,73,0
-79.5,-176.5,0,34.261,,,,,,74,0
-79.5,-175.5,0,34.248,,,,,,75,0
-79.5,-174.5,0,34.235,,,,,,76,0
-79.5,-173.5,0,34.222,,,,,,75,0
-79.5,-172.5,0,34.210,,,,,,74,0
-79.5,-171.5,0,34.199,,,,,,73,0
-79.5,-170.5,0,34.189,,,,,,72,0
-79.5,-169.5,0,34.180,,,,,,71,0
-79.5,-168.5,0,34.174,,,,,,70,0
-79.5,-167.5,0,34.172,,,,,,69,0
-79.5,-166.5,0,34.177,,,,,,68,0
-79.5,-165.5,0,34.188,,,,,,65,0
-79.5,-158.5,0,34.054,,,,,,51,0
-79.5,-157.5,0,34.030,,,,,,48,0
-79.5,-156.5,0,34.005,,,,,,44,0
-79.5,-75.5,0,33.471,,,,,,0,0
-79.5,-74.5,0,33.491,,,,,,0,0
-79.5,-73.5,0,33.512,,,,,,0,0
-79.5,-72.5,0,33.526,,,,,,0,0
-79.5,-71.5,0,33.535,,,,,,0,0
-79.5,-70.5,0,33.538,,,,,,0,0
-79.5,-69.5,0,33.525,,,,,,0,0
-79.5,-68.5,0,33.486,,,,,,0,0
-79.5,-67.5,0,33.424,,,,,,1,0
-79.5,-66.5,0,33.403,,,,,,1,0
-79.5,-65.5,0,33.431,,,,,,1,0
-79.5,-64.5,0,33.500,,,,,,2,0
-79.5,-63.5,0,33.579,,,,,,2,0
-79.5,-62.5,0,33.639,,,,,,2,0
-79.5,-57.5,0,34.601,,,,,,11,0
-79.5,-56.5,0,34.588,,,,,,12,0
-79.5,-42.5,0,34.363,,,,,,19,0
-79.5,-41.5,0,34.290,,,,,,20,0
-79.5,-40.5,0,34.254,,,,,,21,0
-79.5,-39.5,0,34.211,,,,,,20,0
-79.5,-38.5,0,34.166,,,,,,20,0
-79.5,-37.5,0,34.133,,,,,,20,0
-79.5,-36.5,0,34.109,,,,,,20,0
-78.5,168.5,0,34.433,,,,,,67,0
-78.5,169.5,0,34.386,,,,,,71,0
-78.5,170.5,0,34.380,,,,,,75,0
-78.5,171.5,0,34.379,,,,,,79,0
-78.5,172.5,0,34.384,,,,,,83,0
-78.5,173.5,0,34.378,,,,,,87,0
-78.5,174.5,0,34.376,,,,,,91,0
-78.5,175.5,0,34.366,,,,,,93,0
-78.5,176.5,0,34.359,,,,,,95,0
-78.5,177.5,0,34.354,,,,,,97,0
-78.5,178.5,0,34.340,34.340,,,-0.000,,98,1
-78.5,179.5,0,34.325,34.241,0.052,0.012,-0.085,,99,19
-78.5,-179.5,0,34.300,34.291,0.058,0.018,-0.009,,100,10
-78.5,-178.5,0,34.285,34.120,0.155,0.047,-0.165,,101,11
-78.5,-177.5,0,34.270,34.235,0.096,0.034,-0.035,,102,8
-78.5,-176.5,0,34.256,34.124,0.151,0.030,-0.132,,102,26
-78.5,-175.5,0,34.243,34.232,0.195,0.039,-0.010,,103,25
-78.5,-174.5,0,34.227,34.098,0.192,0.034,-0.129,,102,32
-78.5,-173.5,0,34.212,34.325,0.121,0.028,0.113,,102,19
-78.5,-172.5,0,34.197,34.141,0.217,0.047,-0.056,,101,21
-78.5,-171.5,0,34.183,34.125,0.108,0.044,-0.059,,99,6
-78.5,-170.5,0,34.171,34.205,0.201,0.052,0.033,,97,15
-78.5,-169.5,0,34.161,34.259,0.199,0.115,0.098,,95,3
-78.5,-168.5,0,34.126,34.065,0.128,0.052,-0.061,,92,6
-78.5,-167.5,0,34.119,34.211,0.071,0.041,0.092,,91,3
-78.5,-166.5,0,34.097,33.960,0.311,0.180,-0.137,,90,3
-78.5,-165.5,0,34.091,34.223,0.131,0.036,0.131,,88,13
-78.5,-159.5,0,34.131,,,,,,74,0
-78.5,-74.5,0,33.542,,,,,,0,0
-78.5,-73.5,0,33.546,,,,,,0,0
-78.5,-72.5,0,33.540,,,,,,0,0
-78.5,-64.5,0,34.558,,,,,,9,0
-78.5,-63.5,0,34.190,,,,,,10,0
-78.5,-62.5,0,34.162,,,,,,12,0
-78.5,-61.5,0,34.324,,,,,,14,0
-78.5,-60.5,0,34.403,,,,,,16,0
-78.5,-59.5,0,34.433,,,,,,17,0
-78.5,-58.5,0,34.442,,,,,,17,0
-78.5,-57.5,0,34.445,,,,,,17,0
-78.5,-56.5,0,34.460,,,,,,18,0
-78.5,-55.5,0,34.450,,,,,,21,0
-78.5,-42.5,0,34.386,,,,,,26,0
-78.5,-41.5,0,34.290,,,,,,26,0
-78.5,-40.5,0,34.276,,,,,,28,0
-78.5,-39.5,0,34.241,,,,,,30,0
-78.5,-38.5,0,34.218,,,,,,30,0
-78.5,-37.5,0,34.208,,,,,,31,0
-77.5,165.5,0,34.464,34.412,0.311,0.048,-0.052,,66,42
-77.5,169.5,0,34.448,34.203,0.280,0.089,-0.245,,87,10
-77.5,170.5,0,34.405,34.386,0.101,0.028,-0.019,,93,13
-77.5,171.5,0,34.391,34.339,0.008,0.006,-0.053,,99,2
-77.5,172.5,0,34.384,34.453,0.089,0.021,0.069,,104,18
-77.5,173.5,0,34.380,34.485,0.105,0.047,0.105,,109,5
-77.5,174.5,0,34.372,34.355,0.116,0.032,-0.017,,114,13
-77.5,175.5,0,34.365,34.357,0.106,0.032,-0.008,,119,11
-77.5,176.5,0,34.358,34.256,0.160,0.051,-0.102,,122,10
-77.5,177.5,0,34.347,34.291,0.139,0.034,-0.056,,125,17
-77.5,178.5,0,34.335,34.362,0.086,0.022,0.027,,127,15
-77.5,179.5,0,34.319,34.171,0.151,0.028,-0.148,,129,30
-77.5,-179.5,0,34.299,34.209,0.122,0.023,-0.089,,130,28
-77.5,-178.5,0,34.279,34.190,0.143,0.033,-0.090,,130,19
-77.5,-177.5,0,34.261,34.087,0.172,0.057,-0.174,,129,9
-77.5,-176.5,0,34.245,34.200,0.138,0.038,-0.045,,129,13
-77.5,-175.5,0,34.225,34.232,0.193,0.047,0.007,,127,17
-77.5,-174.5,0,34.206,34.185,0.220,0.078,-0.021,,124,8
